dataset_id,source_id,record_type,model,scenario,scenario_family,geography,geography_code,region_level,year,metric,technology,technology_detail,scope,value,unit,source_value,source_unit,source_variable,upstream_status,source_vintage,source_file
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2010,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,1078.66,TWh,1078.66,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2010,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,59.72,TWh,59.72,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2010,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,32.21,TWh,32.21,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2010,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,21263.75,TWh,21263.75,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2010,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,345.99,TWh,345.99,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2011,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,345.27,TWh,345.27,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2011,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,8911.04,TWh,8911.04,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2011,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,3488.07,TWh,3488.07,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2011,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,4865.93,TWh,4865.93,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2011,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2610.34,TWh,2610.34,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2011,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,1186.76,TWh,1186.76,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2011,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,61.08,TWh,61.08,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2011,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,63.56,TWh,63.56,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2011,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,21972.029,TWh,21972.029,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2011,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,439.98,TWh,439.98,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2012,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,374.02,TWh,374.02,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2012,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,8960.28,TWh,8960.28,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2012,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,3660.17,TWh,3660.17,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2012,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,5161.35,TWh,5161.35,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2012,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2432.22,TWh,2432.22,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2012,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,1238.6,TWh,1238.6,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2012,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,62.84,TWh,62.84,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2012,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,96.92,TWh,96.92,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2012,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,22515.66,TWh,22515.66,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2012,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,529.26,TWh,529.26,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2013,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,406.47,TWh,406.47,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2013,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,9423.85,TWh,9423.85,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2013,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,3790.79,TWh,3790.79,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2013,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,5058.36,TWh,5058.36,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2013,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2448.52,TWh,2448.52,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2013,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,1196.83,TWh,1196.83,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2013,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,64.32,TWh,64.32,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2013,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,131.75,TWh,131.75,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2013,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,23155.029,TWh,23155.029,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2013,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,634.14,TWh,634.14,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2014,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,442.68,TWh,442.68,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2014,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,9603.84,TWh,9603.84,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2014,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,3870.67,TWh,3870.67,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2014,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,5214.12,TWh,5214.12,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2014,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2498.73,TWh,2498.73,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2014,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,1143.66,TWh,1143.66,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2014,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,69.53,TWh,69.53,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2014,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,197.74,TWh,197.74,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2014,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,23747.07,TWh,23747.07,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2014,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,706.1,TWh,706.1,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2015,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,471.79,TWh,471.79,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2015,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,9283.61,TWh,9283.61,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2015,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,3882.13,TWh,3882.13,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2015,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,5539.88,TWh,5539.88,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2015,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2532.93,TWh,2532.93,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2015,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,1133.29,TWh,1133.29,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2015,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,73.08,TWh,73.08,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2015,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,256.01,TWh,256.01,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2015,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,24002.35,TWh,24002.35,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2015,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,829.63,TWh,829.63,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2016,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,482.08,TWh,482.08,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2016,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,9327.96,TWh,9327.96,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2016,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,4014.75,TWh,4014.75,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2016,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,5849.92,TWh,5849.92,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2016,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2571.05,TWh,2571.05,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2016,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,1085.11,TWh,1085.11,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2016,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,75.87,TWh,75.87,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2016,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,327.47,TWh,327.47,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2016,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,24694.51,TWh,24694.51,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2016,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,960.3,TWh,960.3,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2017,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,507.39,TWh,507.39,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2017,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,9655.05,TWh,9655.05,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2017,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,4054.03,TWh,4054.03,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2017,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,5973.6,TWh,5973.6,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2017,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2594.23,TWh,2594.23,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2017,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,993.83,TWh,993.83,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2017,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,78.82,TWh,78.82,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2017,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,444.65,TWh,444.65,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2017,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,25441.039,TWh,25441.039,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2017,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,1139.44,TWh,1139.44,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2018,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,537.74,TWh,537.74,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2018,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,10033.03,TWh,10033.03,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2018,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,4176.84,TWh,4176.84,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2018,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,6224.56,TWh,6224.56,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2018,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2658.7,TWh,2658.7,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2018,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,908.6,TWh,908.6,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2018,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,81.72,TWh,81.72,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2018,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,575.16,TWh,575.16,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2018,electricity_generation,total,all sources,all_generation_reported_by_upstream_compilation,26464.49,TWh,26464.49,TWh,electricity_generation,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2018,electricity_generation,wind,,all_generation_reported_by_upstream_compilation,1268.14,TWh,1268.14,TWh,wind_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2019,electricity_generation,bioenergy,biofuels,all_generation_reported_by_upstream_compilation,566.0,TWh,566.0,TWh,biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2019,electricity_generation,coal,,all_generation_reported_by_upstream_compilation,9826.39,TWh,9826.39,TWh,coal_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2019,electricity_generation,hydropower,,all_generation_reported_by_upstream_compilation,4227.76,TWh,4227.76,TWh,hydro_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2019,electricity_generation,natural_gas,,all_generation_reported_by_upstream_compilation,6401.31,TWh,6401.31,TWh,gas_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2019,electricity_generation,nuclear,,all_generation_reported_by_upstream_compilation,2754.08,TWh,2754.08,TWh,nuclear_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2019,electricity_generation,oil,,all_generation_reported_by_upstream_compilation,855.03,TWh,855.03,TWh,oil_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2019,electricity_generation,other_renewables,"geothermal, marine, and other renewables excluding bioenergy",all_generation_reported_by_upstream_compilation,82.95,TWh,82.95,TWh,other_renewable_exc_biofuel_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
DS-OWID-ENERGY,SRC-OWID-ENERGY,historical,,,,World,OWID_WRL,world,2019,electricity_generation,solar,,all_generation_reported_by_upstream_compilation,697.94,TWh,697.94,TWh,solar_electricity,historical_compilation; latest years may be estimated upstream,downloaded_2026-08-01,owid-energy-data.csv
