dataset_id,source_id,record_type,model,scenario,scenario_family,geography,geography_code,region_level,year,metric,technology,technology_detail,scope,value,unit,source_value,source_unit,source_variable,upstream_status,source_vintage,source_file
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2002,electricity_generation,marine_energy,Marine energy,gross_generation_including_self_consumption,0.53389,TWh,533.89,GWh,Marine energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2002,electricity_generation,nonrenewables_total,Total non-renewable,gross_generation_including_self_consumption,13379.3311,TWh,13379331.1,GWh,Total non-renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2002,electricity_generation,nuclear,Nuclear,gross_generation_including_self_consumption,2661.40866,TWh,2661408.66,GWh,Nuclear,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2002,electricity_generation,other_nonrenewable,Other non-renewable energy,gross_generation_including_self_consumption,69.79071,TWh,69790.71,GWh,Other non-renewable energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2002,electricity_generation,renewables_total,Total renewable,gross_generation_including_self_consumption,2894.51779,TWh,2894517.79,GWh,Total renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2002,electricity_generation,solar,Solar energy,gross_generation_including_self_consumption,1.95748,TWh,1957.48,GWh,Solar energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2002,electricity_generation,wind,Wind energy,gross_generation_including_self_consumption,52.43034,TWh,52430.34,GWh,Wind energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2002,storage_discharge,pumped_hydro_storage,Pumped storage,gross_generation_including_self_consumption,89.30943,TWh,89309.43,GWh,Pumped storage,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2003,electricity_generation,bioenergy,Bioenergy,gross_generation_including_self_consumption,173.03672,TWh,173036.72,GWh,Bioenergy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2003,electricity_generation,fossil_fuels_total,Fossil fuels,gross_generation_including_self_consumption,11142.90727,TWh,11142907.27,GWh,Fossil fuels,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2003,electricity_generation,geothermal,Geothermal energy,gross_generation_including_self_consumption,53.77578,TWh,53775.78,GWh,Geothermal energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2003,electricity_generation,hydropower,Hydropower (excl. Pumped Storage),gross_generation_including_self_consumption,2627.63232,TWh,2627632.32,GWh,Hydropower (excl. Pumped Storage),reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2003,electricity_generation,marine_energy,Marine energy,gross_generation_including_self_consumption,0.53083,TWh,530.83,GWh,Marine energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2003,electricity_generation,nonrenewables_total,Total non-renewable,gross_generation_including_self_consumption,13938.47815,TWh,13938478.15,GWh,Total non-renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2003,electricity_generation,nuclear,Nuclear,gross_generation_including_self_consumption,2637.71164,TWh,2637711.64,GWh,Nuclear,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2003,electricity_generation,other_nonrenewable,Other non-renewable energy,gross_generation_including_self_consumption,68.615,TWh,68615.0,GWh,Other non-renewable energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2003,electricity_generation,renewables_total,Total renewable,gross_generation_including_self_consumption,2920.74999,TWh,2920749.99,GWh,Total renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2003,electricity_generation,solar,Solar energy,gross_generation_including_self_consumption,2.37668,TWh,2376.68,GWh,Solar energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2003,electricity_generation,wind,Wind energy,gross_generation_including_self_consumption,63.39765,TWh,63397.65,GWh,Wind energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2003,storage_discharge,pumped_hydro_storage,Pumped storage,gross_generation_including_self_consumption,89.24424,TWh,89244.24,GWh,Pumped storage,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2004,electricity_generation,bioenergy,Bioenergy,gross_generation_including_self_consumption,188.24241,TWh,188242.41,GWh,Bioenergy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2004,electricity_generation,fossil_fuels_total,Fossil fuels,gross_generation_including_self_consumption,11584.53611,TWh,11584536.11,GWh,Fossil fuels,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2004,electricity_generation,geothermal,Geothermal energy,gross_generation_including_self_consumption,56.06082,TWh,56060.82,GWh,Geothermal energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2004,electricity_generation,hydropower,Hydropower (excl. Pumped Storage),gross_generation_including_self_consumption,2802.30247,TWh,2802302.47,GWh,Hydropower (excl. Pumped Storage),reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2004,electricity_generation,marine_energy,Marine energy,gross_generation_including_self_consumption,0.50863,TWh,508.63,GWh,Marine energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2004,electricity_generation,nonrenewables_total,Total non-renewable,gross_generation_including_self_consumption,14488.57341,TWh,14488573.41,GWh,Total non-renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2004,electricity_generation,nuclear,Nuclear,gross_generation_including_self_consumption,2740.96225,TWh,2740962.25,GWh,Nuclear,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2004,electricity_generation,other_nonrenewable,Other non-renewable energy,gross_generation_including_self_consumption,72.07432,TWh,72074.32,GWh,Other non-renewable energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2004,electricity_generation,renewables_total,Total renewable,gross_generation_including_self_consumption,3134.29497,TWh,3134294.97,GWh,Total renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2004,electricity_generation,solar,Solar energy,gross_generation_including_self_consumption,3.07219,TWh,3072.19,GWh,Solar energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2004,electricity_generation,wind,Wind energy,gross_generation_including_self_consumption,84.10845,TWh,84108.45,GWh,Wind energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2004,storage_discharge,pumped_hydro_storage,Pumped storage,gross_generation_including_self_consumption,91.00074,TWh,91000.74,GWh,Pumped storage,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2005,electricity_generation,bioenergy,Bioenergy,gross_generation_including_self_consumption,208.99022,TWh,208990.22,GWh,Bioenergy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2005,electricity_generation,fossil_fuels_total,Fossil fuels,gross_generation_including_self_consumption,12148.68572,TWh,12148685.72,GWh,Fossil fuels,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2005,electricity_generation,geothermal,Geothermal energy,gross_generation_including_self_consumption,58.46667,TWh,58466.67,GWh,Geothermal energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2005,electricity_generation,hydropower,Hydropower (excl. Pumped Storage),gross_generation_including_self_consumption,2919.23708,TWh,2919237.08,GWh,Hydropower (excl. Pumped Storage),reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2005,electricity_generation,marine_energy,Marine energy,gross_generation_including_self_consumption,0.51635,TWh,516.35,GWh,Marine energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2005,electricity_generation,nonrenewables_total,Total non-renewable,gross_generation_including_self_consumption,15088.93535,TWh,15088935.35,GWh,Total non-renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2005,electricity_generation,nuclear,Nuclear,gross_generation_including_self_consumption,2769.0581,TWh,2769058.1,GWh,Nuclear,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2005,electricity_generation,other_nonrenewable,Other non-renewable energy,gross_generation_including_self_consumption,77.21213,TWh,77212.13,GWh,Other non-renewable energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2005,electricity_generation,renewables_total,Total renewable,gross_generation_including_self_consumption,3294.84145,TWh,3294841.45,GWh,Total renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2005,electricity_generation,solar,Solar energy,gross_generation_including_self_consumption,4.38792,TWh,4387.92,GWh,Solar energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2005,electricity_generation,wind,Wind energy,gross_generation_including_self_consumption,103.2432,TWh,103243.2,GWh,Wind energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2005,storage_discharge,pumped_hydro_storage,Pumped storage,gross_generation_including_self_consumption,93.9794,TWh,93979.4,GWh,Pumped storage,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2006,electricity_generation,bioenergy,Bioenergy,gross_generation_including_self_consumption,221.63304,TWh,221633.04,GWh,Bioenergy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2006,electricity_generation,fossil_fuels_total,Fossil fuels,gross_generation_including_self_consumption,12681.25144,TWh,12681251.44,GWh,Fossil fuels,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2006,electricity_generation,geothermal,Geothermal energy,gross_generation_including_self_consumption,59.76935,TWh,59769.35,GWh,Geothermal energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2006,electricity_generation,hydropower,Hydropower (excl. Pumped Storage),gross_generation_including_self_consumption,3031.27481,TWh,3031274.81,GWh,Hydropower (excl. Pumped Storage),reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2006,electricity_generation,marine_energy,Marine energy,gross_generation_including_self_consumption,0.49072,TWh,490.72,GWh,Marine energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2006,electricity_generation,nonrenewables_total,Total non-renewable,gross_generation_including_self_consumption,15645.22981,TWh,15645229.81,GWh,Total non-renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2006,electricity_generation,nuclear,Nuclear,gross_generation_including_self_consumption,2791.90056,TWh,2791900.56,GWh,Nuclear,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2006,electricity_generation,other_nonrenewable,Other non-renewable energy,gross_generation_including_self_consumption,77.82862,TWh,77828.62,GWh,Other non-renewable energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2006,electricity_generation,renewables_total,Total renewable,gross_generation_including_self_consumption,3448.71195,TWh,3448711.95,GWh,Total renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2006,electricity_generation,solar,Solar energy,gross_generation_including_self_consumption,5.99861,TWh,5998.61,GWh,Solar energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2006,electricity_generation,wind,Wind energy,gross_generation_including_self_consumption,129.54543,TWh,129545.43,GWh,Wind energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2006,storage_discharge,pumped_hydro_storage,Pumped storage,gross_generation_including_self_consumption,94.24919,TWh,94249.19,GWh,Pumped storage,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2007,electricity_generation,bioenergy,Bioenergy,gross_generation_including_self_consumption,245.01923,TWh,245019.23,GWh,Bioenergy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2007,electricity_generation,fossil_fuels_total,Fossil fuels,gross_generation_including_self_consumption,13466.1193,TWh,13466119.3,GWh,Fossil fuels,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2007,electricity_generation,geothermal,Geothermal energy,gross_generation_including_self_consumption,62.66888,TWh,62668.88,GWh,Geothermal energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2007,electricity_generation,hydropower,Hydropower (excl. Pumped Storage),gross_generation_including_self_consumption,3068.46938,TWh,3068469.38,GWh,Hydropower (excl. Pumped Storage),reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2007,electricity_generation,marine_energy,Marine energy,gross_generation_including_self_consumption,0.49602,TWh,496.02,GWh,Marine energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2007,electricity_generation,nonrenewables_total,Total non-renewable,gross_generation_including_self_consumption,16358.63409,TWh,16358634.09,GWh,Total non-renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2007,electricity_generation,nuclear,Nuclear,gross_generation_including_self_consumption,2720.12059,TWh,2720120.59,GWh,Nuclear,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2007,electricity_generation,other_nonrenewable,Other non-renewable energy,gross_generation_including_self_consumption,75.1606,TWh,75160.6,GWh,Other non-renewable energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2007,electricity_generation,renewables_total,Total renewable,gross_generation_including_self_consumption,3553.66142,TWh,3553661.42,GWh,Total renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2007,electricity_generation,solar,Solar energy,gross_generation_including_self_consumption,8.08116,TWh,8081.16,GWh,Solar energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2007,electricity_generation,wind,Wind energy,gross_generation_including_self_consumption,168.92675,TWh,168926.75,GWh,Wind energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2007,storage_discharge,pumped_hydro_storage,Pumped storage,gross_generation_including_self_consumption,97.2336,TWh,97233.6,GWh,Pumped storage,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2008,electricity_generation,bioenergy,Bioenergy,gross_generation_including_self_consumption,263.47242,TWh,263472.42,GWh,Bioenergy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2008,electricity_generation,fossil_fuels_total,Fossil fuels,gross_generation_including_self_consumption,13651.6214,TWh,13651621.4,GWh,Fossil fuels,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2008,electricity_generation,geothermal,Geothermal energy,gross_generation_including_self_consumption,65.26218,TWh,65262.18,GWh,Geothermal energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2008,electricity_generation,hydropower,Hydropower (excl. Pumped Storage),gross_generation_including_self_consumption,3217.18163,TWh,3217181.63,GWh,Hydropower (excl. Pumped Storage),reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2008,electricity_generation,marine_energy,Marine energy,gross_generation_including_self_consumption,0.48785,TWh,487.85,GWh,Marine energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2008,electricity_generation,nonrenewables_total,Total non-renewable,gross_generation_including_self_consumption,16552.86973,TWh,16552869.73,GWh,Total non-renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2008,electricity_generation,nuclear,Nuclear,gross_generation_including_self_consumption,2734.72322,TWh,2734723.22,GWh,Nuclear,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2008,electricity_generation,other_nonrenewable,Other non-renewable energy,gross_generation_including_self_consumption,74.54171,TWh,74541.71,GWh,Other non-renewable energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2008,electricity_generation,renewables_total,Total renewable,gross_generation_including_self_consumption,3776.08489,TWh,3776084.89,GWh,Total renewable,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2008,electricity_generation,solar,Solar energy,gross_generation_including_self_consumption,12.7556,TWh,12755.6,GWh,Solar energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2008,electricity_generation,wind,Wind energy,gross_generation_including_self_consumption,216.92522,TWh,216925.22,GWh,Wind energy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2008,storage_discharge,pumped_hydro_storage,Pumped storage,gross_generation_including_self_consumption,91.9834,TWh,91983.4,GWh,Pumped storage,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
DS-IRENASTAT-GEN25,SRC-IRENASTAT-GEN25,historical,,,,World,GLO,world,2009,electricity_generation,bioenergy,Bioenergy,gross_generation_including_self_consumption,281.66612,TWh,281666.12,GWh,Bioenergy,reported; 2024 omitted because IRENA flags aggregate generation as preliminary and inaccurate,2026-04-16,irena-world-generation-2000-2023.csv
