dataset_id,source_id,record_type,model,scenario,scenario_family,geography,geography_code,region_level,year,metric,sector,end_use,accounting_scope,value,unit,value_semantics,source_value,source_unit,source_variable,upstream_status,source_vintage,source_file
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2040,electricity_generation,total,all_sources,secondary_energy_electricity_generation,42169.740227708,TWh,point,151.81106482,EJ/yr,Secondary Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2040,final_electricity_consumption,total,all_end_uses,final_energy_electricity_consumption,36887.201122131,TWh,point,132.79392404,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2040,generation_minus_final_consumption,total,accounting_gap,secondary_generation_minus_final_consumption; includes_model_specific_grid_loss_own_use_and_accounting_effects; not_technical_transmission_loss,5282.539105577,TWh,derived_point,5282.539105577,TWh_derived,Secondary Energy|Electricity - Final Energy|Electricity,derived_from_conditional_scenario,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json + ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2045,electricity_generation,total,all_sources,secondary_energy_electricity_generation,49373.162706901,TWh,point,177.743385745,EJ/yr,Secondary Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2045,final_electricity_consumption,total,all_end_uses,final_energy_electricity_consumption,42253.388276269,TWh,point,152.112197795,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2045,generation_minus_final_consumption,total,accounting_gap,secondary_generation_minus_final_consumption; includes_model_specific_grid_loss_own_use_and_accounting_effects; not_technical_transmission_loss,7119.774430632,TWh,derived_point,7119.774430632,TWh_derived,Secondary Energy|Electricity - Final Energy|Electricity,derived_from_conditional_scenario,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json + ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2050,electricity_generation,total,all_sources,secondary_energy_electricity_generation,56704.547426081,TWh,point,204.136370734,EJ/yr,Secondary Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2050,final_electricity_consumption,total,all_end_uses,final_energy_electricity_consumption,47571.845587032,TWh,point,171.258644113,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2050,generation_minus_final_consumption,total,accounting_gap,secondary_generation_minus_final_consumption; includes_model_specific_grid_loss_own_use_and_accounting_effects; not_technical_transmission_loss,9132.701839049,TWh,derived_point,9132.701839049,TWh_derived,Secondary Energy|Electricity - Final Energy|Electricity,derived_from_conditional_scenario,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json + ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2055,electricity_generation,total,all_sources,secondary_energy_electricity_generation,63886.834353523,TWh,point,229.992603673,EJ/yr,Secondary Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2055,final_electricity_consumption,total,all_end_uses,final_energy_electricity_consumption,52428.266081333,TWh,point,188.741757893,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2055,generation_minus_final_consumption,total,accounting_gap,secondary_generation_minus_final_consumption; includes_model_specific_grid_loss_own_use_and_accounting_effects; not_technical_transmission_loss,11458.56827219,TWh,derived_point,11458.56827219,TWh_derived,Secondary Energy|Electricity - Final Energy|Electricity,derived_from_conditional_scenario,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json + ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2060,electricity_generation,total,all_sources,secondary_energy_electricity_generation,70448.974981967,TWh,point,253.616309935,EJ/yr,Secondary Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2060,final_electricity_consumption,total,all_end_uses,final_energy_electricity_consumption,56853.781193085,TWh,point,204.673612295,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2060,generation_minus_final_consumption,total,accounting_gap,secondary_generation_minus_final_consumption; includes_model_specific_grid_loss_own_use_and_accounting_effects; not_technical_transmission_loss,13595.193788882,TWh,derived_point,13595.193788882,TWh_derived,Secondary Energy|Electricity - Final Energy|Electricity,derived_from_conditional_scenario,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json + ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2070,electricity_generation,total,all_sources,secondary_energy_electricity_generation,83659.483370244,TWh,point,301.174140133,EJ/yr,Secondary Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2070,final_electricity_consumption,total,all_end_uses,final_energy_electricity_consumption,64481.483398434,TWh,point,232.133340234,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2070,generation_minus_final_consumption,total,accounting_gap,secondary_generation_minus_final_consumption; includes_model_specific_grid_loss_own_use_and_accounting_effects; not_technical_transmission_loss,19177.99997181,TWh,derived_point,19177.99997181,TWh_derived,Secondary Energy|Electricity - Final Energy|Electricity,derived_from_conditional_scenario,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json + ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2080,electricity_generation,total,all_sources,secondary_energy_electricity_generation,101462.788737437,TWh,point,365.266039455,EJ/yr,Secondary Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,total,all_end_uses,final_energy_electricity_consumption,70614.977159199,TWh,point,254.213917773,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2080,generation_minus_final_consumption,total,accounting_gap,secondary_generation_minus_final_consumption; includes_model_specific_grid_loss_own_use_and_accounting_effects; not_technical_transmission_loss,30847.811578238,TWh,derived_point,30847.811578238,TWh_derived,Secondary Energy|Electricity - Final Energy|Electricity,derived_from_conditional_scenario,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json + ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2090,electricity_generation,total,all_sources,secondary_energy_electricity_generation,111767.917970992,TWh,point,402.364504696,EJ/yr,Secondary Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,total,all_end_uses,final_energy_electricity_consumption,76898.213180639,TWh,point,276.83356745,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2090,generation_minus_final_consumption,total,accounting_gap,secondary_generation_minus_final_consumption; includes_model_specific_grid_loss_own_use_and_accounting_effects; not_technical_transmission_loss,34869.704790353,TWh,derived_point,34869.704790353,TWh_derived,Secondary Energy|Electricity - Final Energy|Electricity,derived_from_conditional_scenario,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json + ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2100,electricity_generation,total,all_sources,secondary_energy_electricity_generation,120308.02835115,TWh,point,433.108902064,EJ/yr,Secondary Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2100,final_electricity_consumption,total,all_end_uses,final_energy_electricity_consumption,82318.029260957,TWh,point,296.344905339,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Delayed transition,NGFS Phase 5.1,World,World,world,2100,generation_minus_final_consumption,total,accounting_gap,secondary_generation_minus_final_consumption; includes_model_specific_grid_loss_own_use_and_accounting_effects; not_technical_transmission_loss,37989.999090193,TWh,derived_point,37989.999090193,TWh_derived,Secondary Energy|Electricity - Final Energy|Electricity,derived_from_conditional_scenario,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json + ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2020,electricity_generation,total,all_sources,secondary_energy_electricity_generation,26752.628601254,TWh,point,96.309462965,EJ/yr,Secondary Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2020,final_electricity_consumption,total,all_end_uses,final_energy_electricity_consumption,22748.490748523,TWh,point,81.894566695,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2020,generation_minus_final_consumption,total,accounting_gap,secondary_generation_minus_final_consumption; includes_model_specific_grid_loss_own_use_and_accounting_effects; not_technical_transmission_loss,4004.137852731,TWh,derived_point,4004.137852731,TWh_derived,Secondary Energy|Electricity - Final Energy|Electricity,derived_from_conditional_scenario,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json + ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2025,electricity_generation,total,all_sources,secondary_energy_electricity_generation,30728.738976278,TWh,point,110.623460315,EJ/yr,Secondary Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2025,final_electricity_consumption,total,all_end_uses,final_energy_electricity_consumption,26645.358804616,TWh,point,95.923291697,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2025,generation_minus_final_consumption,total,accounting_gap,secondary_generation_minus_final_consumption; includes_model_specific_grid_loss_own_use_and_accounting_effects; not_technical_transmission_loss,4083.380171662,TWh,derived_point,4083.380171662,TWh_derived,Secondary Energy|Electricity - Final Energy|Electricity,derived_from_conditional_scenario,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json + ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2030,electricity_generation,total,all_sources,secondary_energy_electricity_generation,33846.686060505,TWh,point,121.848069818,EJ/yr,Secondary Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2030,final_electricity_consumption,total,all_end_uses,final_energy_electricity_consumption,29551.158987412,TWh,point,106.384172355,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2030,generation_minus_final_consumption,total,accounting_gap,secondary_generation_minus_final_consumption; includes_model_specific_grid_loss_own_use_and_accounting_effects; not_technical_transmission_loss,4295.527073093,TWh,derived_point,4295.527073093,TWh_derived,Secondary Energy|Electricity - Final Energy|Electricity,derived_from_conditional_scenario,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json + ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2035,electricity_generation,total,all_sources,secondary_energy_electricity_generation,36894.25791823,TWh,point,132.819328506,EJ/yr,Secondary Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2035,final_electricity_consumption,total,all_end_uses,final_energy_electricity_consumption,32303.324717584,TWh,point,116.291968983,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2035,generation_minus_final_consumption,total,accounting_gap,secondary_generation_minus_final_consumption; includes_model_specific_grid_loss_own_use_and_accounting_effects; not_technical_transmission_loss,4590.933200646,TWh,derived_point,4590.933200646,TWh_derived,Secondary Energy|Electricity - Final Energy|Electricity,derived_from_conditional_scenario,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json + ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2040,electricity_generation,total,all_sources,secondary_energy_electricity_generation,40258.266250651,TWh,point,144.929758502,EJ/yr,Secondary Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2040,final_electricity_consumption,total,all_end_uses,final_energy_electricity_consumption,35432.349002171,TWh,point,127.556456408,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2040,generation_minus_final_consumption,total,accounting_gap,secondary_generation_minus_final_consumption; includes_model_specific_grid_loss_own_use_and_accounting_effects; not_technical_transmission_loss,4825.91724848,TWh,derived_point,4825.91724848,TWh_derived,Secondary Energy|Electricity - Final Energy|Electricity,derived_from_conditional_scenario,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json + ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2045,electricity_generation,total,all_sources,secondary_energy_electricity_generation,45461.426480152,TWh,point,163.661135329,EJ/yr,Secondary Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2045,final_electricity_consumption,total,all_end_uses,final_energy_electricity_consumption,39967.093801714,TWh,point,143.881537686,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2045,generation_minus_final_consumption,total,accounting_gap,secondary_generation_minus_final_consumption; includes_model_specific_grid_loss_own_use_and_accounting_effects; not_technical_transmission_loss,5494.332678438,TWh,derived_point,5494.332678438,TWh_derived,Secondary Energy|Electricity - Final Energy|Electricity,derived_from_conditional_scenario,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json + ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2050,electricity_generation,total,all_sources,secondary_energy_electricity_generation,52311.9663706,TWh,point,188.323078934,EJ/yr,Secondary Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2050,final_electricity_consumption,total,all_end_uses,final_energy_electricity_consumption,45299.773115979,TWh,point,163.079183218,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2050,generation_minus_final_consumption,total,accounting_gap,secondary_generation_minus_final_consumption; includes_model_specific_grid_loss_own_use_and_accounting_effects; not_technical_transmission_loss,7012.193254621,TWh,derived_point,7012.193254621,TWh_derived,Secondary Energy|Electricity - Final Energy|Electricity,derived_from_conditional_scenario,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json + ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2055,electricity_generation,total,all_sources,secondary_energy_electricity_generation,58402.332600225,TWh,point,210.248397361,EJ/yr,Secondary Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2055,final_electricity_consumption,total,all_end_uses,final_energy_electricity_consumption,50430.05201062,TWh,point,181.548187238,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2055,generation_minus_final_consumption,total,accounting_gap,secondary_generation_minus_final_consumption; includes_model_specific_grid_loss_own_use_and_accounting_effects; not_technical_transmission_loss,7972.280589605,TWh,derived_point,7972.280589605,TWh_derived,Secondary Energy|Electricity - Final Energy|Electricity,derived_from_conditional_scenario,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json + ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2060,electricity_generation,total,all_sources,secondary_energy_electricity_generation,64984.983665639,TWh,point,233.945941196,EJ/yr,Secondary Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2060,final_electricity_consumption,total,all_end_uses,final_energy_electricity_consumption,55426.358174667,TWh,point,199.534889429,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2060,generation_minus_final_consumption,total,accounting_gap,secondary_generation_minus_final_consumption; includes_model_specific_grid_loss_own_use_and_accounting_effects; not_technical_transmission_loss,9558.625490972,TWh,derived_point,9558.625490972,TWh_derived,Secondary Energy|Electricity - Final Energy|Electricity,derived_from_conditional_scenario,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json + ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2070,electricity_generation,total,all_sources,secondary_energy_electricity_generation,74309.521458247,TWh,point,267.51427725,EJ/yr,Secondary Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2070,final_electricity_consumption,total,all_end_uses,final_energy_electricity_consumption,63429.676001506,TWh,point,228.346833605,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2070,generation_minus_final_consumption,total,accounting_gap,secondary_generation_minus_final_consumption; includes_model_specific_grid_loss_own_use_and_accounting_effects; not_technical_transmission_loss,10879.845456741,TWh,derived_point,10879.845456741,TWh_derived,Secondary Energy|Electricity - Final Energy|Electricity,derived_from_conditional_scenario,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json + ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Fragmented World,NGFS Phase 5.1,World,World,world,2080,electricity_generation,total,all_sources,secondary_energy_electricity_generation,83900.489614962,TWh,point,302.041762614,EJ/yr,Secondary Energy|Electricity,conditional_scenario_not_forecast,2026-03-20,ngfs-phase5-world-electricity-2020-2100.json
