dataset_id,source_id,record_type,model,scenario,scenario_family,geography,geography_code,region_level,year,metric,sector,end_use,accounting_scope,value,unit,value_semantics,source_value,source_unit,source_variable,upstream_status,source_vintage,source_file
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2075,final_electricity_consumption,commercial,all_commercial,final_energy_electricity; hierarchy=buildings_subsector; do_not_stack_across_hierarchy_levels,20829.196044278,TWh,point,74.985105759,EJ_per_year,Final Energy|Residential and Commercial|Commercial|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2075,final_electricity_consumption,industry,all_industry,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,60542.406823513,TWh,point,217.952664565,EJ_per_year,Final Energy|Industry|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2075,final_electricity_consumption,industry,cement,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,304.123473236,TWh,point,1.094844504,EJ_per_year,Final Energy|Industry|Cement|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2075,final_electricity_consumption,industry,chemicals,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,4297.903625751,TWh,point,15.472453053,EJ_per_year,Final Energy|Industry|Chemicals|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2075,final_electricity_consumption,industry,nonferrous_metals,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,1272.535842944,TWh,point,4.581129035,EJ_per_year,Final Energy|Industry|Non-ferrous metals|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2075,final_electricity_consumption,industry,steel,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,2599.595888022,TWh,point,9.358545197,EJ_per_year,Final Energy|Industry|Steel|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2075,final_electricity_consumption,residential,all_residential,final_energy_electricity; hierarchy=buildings_subsector; do_not_stack_across_hierarchy_levels,23267.675064722,TWh,point,83.763630233,EJ_per_year,Final Energy|Residential and Commercial|Residential|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2075,final_electricity_consumption,residential_and_commercial,all_buildings,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,44096.871109,TWh,point,158.748735992,EJ_per_year,Final Energy|Residential and Commercial|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2075,final_electricity_consumption,total,all_electricity,final_energy_electricity; hierarchy=aggregate_total; do_not_stack_across_hierarchy_levels,123788.582448552,TWh,point,445.638896815,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2075,final_electricity_consumption,transportation,all_transportation,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,19149.304516038,TWh,point,68.937496258,EJ_per_year,Final Energy|Transportation|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2075,final_electricity_consumption,transportation,freight,final_energy_electricity; hierarchy=transportation_subsector; do_not_stack_across_hierarchy_levels,10414.454029639,TWh,point,37.492034507,EJ_per_year,Final Energy|Transportation|Freight|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2075,final_electricity_consumption,transportation,passenger,final_energy_electricity; hierarchy=transportation_subsector; do_not_stack_across_hierarchy_levels,8734.850486399,TWh,point,31.445461751,EJ_per_year,Final Energy|Transportation|Passenger|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,commercial,all_commercial,final_energy_electricity; hierarchy=buildings_subsector; do_not_stack_across_hierarchy_levels,21710.531006833,TWh,point,78.157911625,EJ_per_year,Final Energy|Residential and Commercial|Commercial|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,industry,all_industry,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,62921.195414979,TWh,point,226.516303494,EJ_per_year,Final Energy|Industry|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,industry,cement,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,307.1518026,TWh,point,1.105746489,EJ_per_year,Final Energy|Industry|Cement|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,industry,chemicals,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,4255.979075788,TWh,point,15.321524673,EJ_per_year,Final Energy|Industry|Chemicals|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,industry,nonferrous_metals,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,1271.095888639,TWh,point,4.575945199,EJ_per_year,Final Energy|Industry|Non-ferrous metals|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,industry,steel,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,2810.147431386,TWh,point,10.116530753,EJ_per_year,Final Energy|Industry|Steel|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,residential,all_residential,final_energy_electricity; hierarchy=buildings_subsector; do_not_stack_across_hierarchy_levels,23715.3463325,TWh,point,85.375246797,EJ_per_year,Final Energy|Residential and Commercial|Residential|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,residential_and_commercial,all_buildings,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,45425.877339333,TWh,point,163.533158422,EJ_per_year,Final Energy|Residential and Commercial|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,total,all_electricity,final_energy_electricity; hierarchy=aggregate_total; do_not_stack_across_hierarchy_levels,128696.765093916,TWh,point,463.308354338,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,transportation,all_transportation,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,20349.692339604,TWh,point,73.258892423,EJ_per_year,Final Energy|Transportation|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,transportation,freight,final_energy_electricity; hierarchy=transportation_subsector; do_not_stack_across_hierarchy_levels,11077.690130583,TWh,point,39.87968447,EJ_per_year,Final Energy|Transportation|Freight|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2080,final_electricity_consumption,transportation,passenger,final_energy_electricity; hierarchy=transportation_subsector; do_not_stack_across_hierarchy_levels,9272.002209021,TWh,point,33.379207952,EJ_per_year,Final Energy|Transportation|Passenger|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2085,final_electricity_consumption,commercial,all_commercial,final_energy_electricity; hierarchy=buildings_subsector; do_not_stack_across_hierarchy_levels,22557.917375167,TWh,point,81.208502551,EJ_per_year,Final Energy|Residential and Commercial|Commercial|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2085,final_electricity_consumption,industry,all_industry,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,64974.828433328,TWh,point,233.90938236,EJ_per_year,Final Energy|Industry|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2085,final_electricity_consumption,industry,cement,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,310.250239706,TWh,point,1.116900863,EJ_per_year,Final Energy|Industry|Cement|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2085,final_electricity_consumption,industry,chemicals,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,4203.908687913,TWh,point,15.134071276,EJ_per_year,Final Energy|Industry|Chemicals|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2085,final_electricity_consumption,industry,nonferrous_metals,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,1263.221831056,TWh,point,4.547598592,EJ_per_year,Final Energy|Industry|Non-ferrous metals|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2085,final_electricity_consumption,industry,steel,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,2987.936564244,TWh,point,10.756571631,EJ_per_year,Final Energy|Industry|Steel|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2085,final_electricity_consumption,residential,all_residential,final_energy_electricity; hierarchy=buildings_subsector; do_not_stack_across_hierarchy_levels,24074.497808056,TWh,point,86.668192109,EJ_per_year,Final Energy|Residential and Commercial|Residential|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2085,final_electricity_consumption,residential_and_commercial,all_buildings,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,46632.415183222,TWh,point,167.87669466,EJ_per_year,Final Energy|Residential and Commercial|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2085,final_electricity_consumption,total,all_electricity,final_energy_electricity; hierarchy=aggregate_total; do_not_stack_across_hierarchy_levels,133055.911883044,TWh,point,479.001282779,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2085,final_electricity_consumption,transportation,all_transportation,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,21448.668266494,TWh,point,77.215205759,EJ_per_year,Final Energy|Transportation|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2085,final_electricity_consumption,transportation,freight,final_energy_electricity; hierarchy=transportation_subsector; do_not_stack_across_hierarchy_levels,11713.065472306,TWh,point,42.1670357,EJ_per_year,Final Energy|Transportation|Freight|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2085,final_electricity_consumption,transportation,passenger,final_energy_electricity; hierarchy=transportation_subsector; do_not_stack_across_hierarchy_levels,9735.602794188,TWh,point,35.048170059,EJ_per_year,Final Energy|Transportation|Passenger|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,commercial,all_commercial,final_energy_electricity; hierarchy=buildings_subsector; do_not_stack_across_hierarchy_levels,23379.153243694,TWh,point,84.164951677,EJ_per_year,Final Energy|Residential and Commercial|Commercial|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,industry,all_industry,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,66792.259621467,TWh,point,240.452134637,EJ_per_year,Final Energy|Industry|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,industry,cement,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,311.460570289,TWh,point,1.121258053,EJ_per_year,Final Energy|Industry|Cement|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,industry,chemicals,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,4135.61843219,TWh,point,14.888226356,EJ_per_year,Final Energy|Industry|Chemicals|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,industry,nonferrous_metals,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,1250.136591944,TWh,point,4.500491731,EJ_per_year,Final Energy|Industry|Non-ferrous metals|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,industry,steel,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,3131.587761694,TWh,point,11.273715942,EJ_per_year,Final Energy|Industry|Steel|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,residential,all_residential,final_energy_electricity; hierarchy=buildings_subsector; do_not_stack_across_hierarchy_levels,24355.778408611,TWh,point,87.680802271,EJ_per_year,Final Energy|Residential and Commercial|Residential|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,residential_and_commercial,all_buildings,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,47734.931652306,TWh,point,171.845753948,EJ_per_year,Final Energy|Residential and Commercial|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,total,all_electricity,final_energy_electricity; hierarchy=aggregate_total; do_not_stack_across_hierarchy_levels,137045.341699747,TWh,point,493.363230119,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,transportation,all_transportation,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,22518.150425974,TWh,point,81.065341534,EJ_per_year,Final Energy|Transportation|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,transportation,freight,final_energy_electricity; hierarchy=transportation_subsector; do_not_stack_across_hierarchy_levels,12353.680136417,TWh,point,44.473248491,EJ_per_year,Final Energy|Transportation|Freight|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2090,final_electricity_consumption,transportation,passenger,final_energy_electricity; hierarchy=transportation_subsector; do_not_stack_across_hierarchy_levels,10164.470289557,TWh,point,36.592093042,EJ_per_year,Final Energy|Transportation|Passenger|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2095,final_electricity_consumption,commercial,all_commercial,final_energy_electricity; hierarchy=buildings_subsector; do_not_stack_across_hierarchy_levels,24123.662500278,TWh,point,86.845185001,EJ_per_year,Final Energy|Residential and Commercial|Commercial|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2095,final_electricity_consumption,industry,all_industry,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,68320.831077528,TWh,point,245.954991879,EJ_per_year,Final Energy|Industry|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2095,final_electricity_consumption,industry,cement,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,314.774119739,TWh,point,1.133186831,EJ_per_year,Final Energy|Industry|Cement|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2095,final_electricity_consumption,industry,chemicals,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,4043.17503552,TWh,point,14.555430128,EJ_per_year,Final Energy|Industry|Chemicals|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2095,final_electricity_consumption,industry,nonferrous_metals,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,1231.4730215,TWh,point,4.433302877,EJ_per_year,Final Energy|Industry|Non-ferrous metals|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2095,final_electricity_consumption,industry,steel,final_energy_electricity; hierarchy=industry_subsector; do_not_stack_across_hierarchy_levels,3233.447144386,TWh,point,11.64040972,EJ_per_year,Final Energy|Industry|Steel|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2095,final_electricity_consumption,residential,all_residential,final_energy_electricity; hierarchy=buildings_subsector; do_not_stack_across_hierarchy_levels,24498.525785833,TWh,point,88.194692829,EJ_per_year,Final Energy|Residential and Commercial|Residential|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2095,final_electricity_consumption,residential_and_commercial,all_buildings,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,48622.188286111,TWh,point,175.03987783,EJ_per_year,Final Energy|Residential and Commercial|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2095,final_electricity_consumption,total,all_electricity,final_energy_electricity; hierarchy=aggregate_total; do_not_stack_across_hierarchy_levels,140564.360751524,TWh,point,506.031698705,EJ_per_year,Final Energy|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
DS-NGFS-PHASE5.1,SRC-NGFS-PHASE5.1,scenario,GCAM 6.0 NGFS,Net Zero 2050,NGFS Phase 5.1,World,World,world,2095,final_electricity_consumption,transportation,all_transportation,final_energy_electricity; hierarchy=sector_total; do_not_stack_across_hierarchy_levels,23621.341387885,TWh,point,85.036828996,EJ_per_year,Final Energy|Transportation|Electricity,conditional_scenario_not_forecast; run_id=115,2026-03-20,ngfs-phase5-world-electricity-demand-2020-2100.json
